Date,Country/Region,Confirmed,Deaths,Recovered,Lat,Long
2003-04-19,Germany,6,0,4,51.0,9.0
2003-04-19,India,1,0,1,21.0,78.0
2003-04-19,Indonesia,1,0,0,-0.7893,113.9213
2003-04-19,Italy,3,0,2,43.0,12.0
2003-04-19,Japan,4,0,0,36.0,138.0
2003-04-19,Kuwait,1,0,0,29.5,47.75
2003-04-19,Malaysia,5,1,0,2.5,112.5
2003-04-19,Mongolia,3,0,3,46.8625,103.8467
2003-04-19,Philippines,1,0,1,13.0,122.0
2003-04-19,Ireland,1,0,1,53.1424,-7.6921
2003-04-19,Romania,1,0,1,45.9432,24.9668
2003-04-19,Singapore,177,16,100,1.2833,103.8333
2003-04-19,South Africa,1,0,0,-30.5595,22.9375
2003-04-19,Spain,1,0,0,40.0,-4.0
2003-04-19,Sweden,3,0,0,63.0,16.0
2003-04-19,Switzerland,1,0,1,46.8182,8.2275
2003-04-19,Thailand,7,2,6,15.0,101.0
2003-04-19,United Kingdom,6,0,5,21.69400000000001,-71.7979
2003-04-19,US,220,0,0,37.0902,-95.7129
2003-04-19,Vietnam,63,5,46,16.0,108.0
2003-04-21,Australia,3,0,3,-31.9505,115.8605
2003-04-21,Brazil,2,0,0,-14.235,-51.9253
2003-04-21,Canada,132,12,54,64.2823,-135.0
2003-04-21,China,1959,86,1187,29.1832,120.0934
2003-04-21,Hong Kong,1402,94,436,,
2003-04-21,Taiwan*,29,0,17,23.7,121.0
2003-04-21,France,5,0,1,46.2276,2.2137
2003-04-21,Germany,6,0,4,51.0,9.0
2003-04-21,India,1,0,1,21.0,78.0
2003-04-21,Indonesia,1,0,0,-0.7893,113.9213
2003-04-21,Italy,3,0,2,43.0,12.0
2003-04-21,Japan,5,0,0,36.0,138.0
2003-04-21,Kuwait,1,0,1,29.5,47.75
2003-04-21,Malaysia,6,1,0,2.5,112.5
2003-04-21,Mongolia,3,0,3,46.8625,103.8467
2003-04-21,Philippines,2,1,1,13.0,122.0
2003-04-21,Ireland,1,0,1,53.1424,-7.6921
2003-04-21,Romania,1,0,1,45.9432,24.9668
2003-04-21,Singapore,178,16,104,1.2833,103.8333
2003-04-21,South Africa,1,0,0,-30.5595,22.9375
2003-04-21,Spain,1,0,0,40.0,-4.0
2003-04-21,Sweden,3,0,0,63.0,16.0
2003-04-21,Switzerland,1,0,1,46.8182,8.2275
2003-04-21,Thailand,7,2,5,15.0,101.0
2003-04-21,United Kingdom,6,0,5,21.69400000000001,-71.7979
2003-04-21,US,39,0,0,37.0902,-95.7129
2003-04-21,Vietnam,63,5,46,16.0,108.0
2003-04-22,Australia,3,0,3,-31.9505,115.8605
2003-04-22,Brazil,2,0,0,-14.235,-51.9253
2003-04-22,Canada,139,13,65,64.2823,-135.0
2003-04-22,China,2001,92,1201,29.1832,120.0934
2003-04-22,Hong Kong,1434,99,461,,
2003-04-22,Taiwan*,29,0,21,23.7,121.0
2003-04-22,France,5,0,1,46.2276,2.2137
2003-04-22,Germany,7,0,6,51.0,9.0
2003-04-22,India,1,0,1,21.0,78.0
2003-04-22,Indonesia,1,0,0,-0.7893,113.9213
2003-04-22,Italy,3,0,2,43.0,12.0
2003-04-22,Japan,2,0,0,36.0,138.0
2003-04-22,Kuwait,1,0,1,29.5,47.75
2003-04-22,Malaysia,6,1,0,2.5,112.5
2003-04-22,Mongolia,3,0,3,46.8625,103.8467
2003-04-22,Philippines,2,1,1,13.0,122.0
2003-04-22,Ireland,1,0,1,53.1424,-7.6921
2003-04-22,Romania,1,0,1,45.9432,24.9668
2003-04-22,Singapore,186,16,110,1.2833,103.8333
2003-04-22,South Africa,1,0,0,-30.5595,22.9375
2003-04-22,Spain,1,0,0,40.0,-4.0
2003-04-22,Sweden,3,0,0,63.0,16.0
2003-04-22,Switzerland,1,0,1,46.8182,8.2275
2003-04-22,Thailand,7,2,5,15.0,101.0
2003-04-22,United Kingdom,6,0,5,21.69400000000001,-71.7979
2003-04-22,US,38,0,0,37.0902,-95.7129
2003-04-22,Vietnam,63,5,46,16.0,108.0
2003-04-23,Australia,4,0,3,-31.9505,115.8605
2003-04-23,Brazil,2,0,0,-14.235,-51.9253
2003-04-23,Canada,140,13,65,64.2823,-135.0
2003-04-23,China,2305,106,1231,29.1832,120.0934
2003-04-23,Hong Kong,1458,105,522,,
2003-04-23,Taiwan*,37,0,21,23.7,121.0
2003-04-23,France,5,0,1,46.2276,2.2137
2003-04-23,Germany,7,0,6,51.0,9.0
2003-04-23,India,1,0,1,21.0,78.0
2003-04-23,Indonesia,1,0,0,-0.7893,113.9213
2003-04-23,Italy,3,0,2,43.0,12.0
2003-04-23,Japan,2,0,0,36.0,138.0
2003-04-23,Kuwait,1,0,1,29.5,47.75
2003-04-23,Malaysia,5,2,2,2.5,112.5
2003-04-23,Mongolia,3,0,3,46.8625,103.8467
2003-04-23,Philippines,2,1,1,13.0,122.0
2003-04-23,Ireland,1,0,1,53.1424,-7.6921
2003-04-23,Romania,1,0,1,45.9432,24.9668
2003-04-23,Singapore,189,17,114,1.2833,103.8333
2003-04-23,South Africa,1,0,0,-30.5595,22.9375
2003-04-23,Spain,1,0,0,40.0,-4.0
2003-04-23,Sweden,3,0,0,63.0,16.0
2003-04-23,Switzerland,1,0,1,46.8182,8.2275
2003-04-23,Thailand,7,2,5,15.0,101.0
2003-04-23,United Kingdom,6,0,5,21.69400000000001,-71.7979
2003-04-23,US,39,0,0,37.0902,-95.7129
2003-04-23,Vietnam,63,5,46,16.0,108.0
2003-04-24,Brazil,2,0,2,-14.235,-51.9253
2003-04-24,Bulgaria,1,0,0,42.7339,25.4858
2003-04-24,Canada,140,15,67,64.2823,-135.0
2003-04-24,China,2422,110,1254,29.1832,120.0934
2003-04-24,Hong Kong,1488,109,567,,
2003-04-24,Taiwan*,37,0,21,23.7,121.0
2003-04-24,France,5,0,1,46.2276,2.2137
2003-04-24,Germany,7,0,6,51.0,9.0
2003-04-24,India,1,0,1,21.0,78.0
2003-04-24,Indonesia,1,0,1,-0.7893,113.9213
2003-04-24,Italy,4,0,3,43.0,12.0
2003-04-24,Japan,2,0,0,36.0,138.0
2003-04-24,Kuwait,1,0,1,29.5,47.75
2003-04-24,Malaysia,5,2,2,2.5,112.5
2003-04-24,Mongolia,3,0,3,46.8625,103.8467
2003-04-24,Philippines,2,1,1,13.0,122.0
2003-04-24,Ireland,1,0,1,53.1424,-7.6921
2003-04-24,Romania,1,0,1,45.9432,24.9668
2003-04-24,Singapore,192,19,118,1.2833,103.8333
2003-04-24,South Africa,1,0,0,-30.5595,22.9375
2003-04-24,Spain,1,0,1,40.0,-4.0
2003-04-24,Sweden,3,0,2,63.0,16.0
2003-04-24,Switzerland,1,0,1,46.8182,8.2275
2003-04-24,Thailand,8,2,5,15.0,101.0
2003-04-24,United Kingdom,6,0,6,21.69400000000001,-71.7979
2003-04-24,US,37,0,0,37.0902,-95.7129
2003-04-24,Vietnam,63,5,49,16.0,108.0
2003-04-25,Brazil,2,0,2,-14.235,-51.9253
2003-04-25,Bulgaria,1,0,0,42.7339,25.4858
2003-04-25,Canada,140,15,74,64.2823,-135.0
2003-04-25,China,2601,115,1277,29.1832,120.0934
2003-04-25,Hong Kong,1510,115,614,,
2003-04-25,Taiwan*,41,0,21,23.7,121.0
2003-04-25,France,5,0,1,46.2276,2.2137
2003-04-25,Germany,7,0,6,51.0,9.0
2003-04-25,India,1,0,1,21.0,78.0
2003-04-25,Indonesia,1,0,1,-0.7893,113.9213
2003-04-25,Italy,4,0,3,43.0,12.0
2003-04-25,Japan,2,0,0,36.0,138.0
2003-04-25,Kuwait,1,0,1,29.5,47.75
2003-04-25,Malaysia,5,2,2,2.5,112.5
2003-04-25,Mongolia,3,0,3,46.8625,103.8467
2003-04-25,Philippines,2,1,1,13.0,122.0
2003-04-25,Ireland,1,0,1,53.1424,-7.6921
2003-04-25,Romania,1,0,1,45.9432,24.9668
2003-04-25,Singapore,195,19,126,1.2833,103.8333
2003-04-25,South Africa,1,0,0,-30.5595,22.9375
2003-04-25,Spain,1,0,1,40.0,-4.0
2003-04-25,Sweden,3,0,2,63.0,16.0
2003-04-25,Switzerland,1,0,1,46.8182,8.2275
2003-04-25,Thailand,8,2,5,15.0,101.0
2003-04-25,United Kingdom,6,0,6,21.69400000000001,-71.7979
2003-04-25,US,39,0,0,37.0902,-95.7129
2003-04-25,Vietnam,63,5,53,16.0,108.0
2003-04-26,Brazil,2,0,2,-14.235,-51.9253
2003-04-26,Bulgaria,1,0,0,42.7339,25.4858
2003-04-26,Canada,142,18,77,64.2823,-135.0
2003-04-26,China,2753,122,1285,29.1832,120.0934
2003-04-26,Hong Kong,1527,121,632,,
2003-04-26,Taiwan*,49,0,25,23.7,121.0
2003-04-26,France,5,0,1,46.2276,2.2137
2003-04-26,Germany,7,0,6,51.0,9.0
2003-04-26,India,1,0,1,21.0,78.0
2003-04-26,Indonesia,1,0,1,-0.7893,113.9213
2003-04-26,Italy,4,0,3,43.0,12.0
2003-04-26,Japan,2,0,0,36.0,138.0
2003-04-26,Kuwait,1,0,1,29.5,47.75
2003-04-26,Malaysia,5,2,2,2.5,112.5
2003-04-26,Mongolia,5,0,3,46.8625,103.8467
2003-04-26,Philippines,4,2,1,13.0,122.0
2003-04-26,Ireland,1,0,1,53.1424,-7.6921
2003-04-26,Romania,1,0,1,45.9432,24.9668
2003-04-26,Singapore,198,21,126,1.2833,103.8333
2003-04-26,South Africa,1,0,0,-30.5595,22.9375
2003-04-26,Spain,1,0,1,40.0,-4.0
2003-04-26,Sweden,3,0,2,63.0,16.0
2003-04-26,Switzerland,1,0,1,46.8182,8.2275
2003-04-26,Thailand,7,2,5,15.0,101.0
2003-04-26,United Kingdom,6,0,6,21.69400000000001,-71.7979
2003-04-26,US,41,0,0,37.0902,-95.7129
2003-04-26,Vietnam,63,5,53,16.0,108.0
2003-04-28,Brazil,2,0,2,-14.235,-51.9253
2003-04-28,Bulgaria,1,0,0,42.7339,25.4858
2003-04-28,Canada,142,18,77,64.2823,-135.0
2003-04-28,China,2914,131,1299,29.1832,120.0934
2003-04-28,Hong Kong,1557,138,710,,
2003-04-28,Taiwan*,66,0,25,23.7,121.0
2003-04-28,France,5,0,1,46.2276,2.2137
2003-04-28,Germany,7,0,6,51.0,9.0
2003-04-28,India,1,0,1,21.0,78.0
2003-04-28,Indonesia,1,0,1,-0.7893,113.9213
2003-04-28,Italy,8,0,3,43.0,12.0
2003-04-28,Japan,2,0,0,36.0,138.0
2003-04-28,Kuwait,1,0,1,29.5,47.75
2003-04-28,Malaysia,6,2,2,2.5,112.5
2003-04-28,Mongolia,5,0,3,46.8625,103.8467
2003-04-28,Philippines,4,2,1,13.0,122.0
2003-04-28,Ireland,1,0,1,53.1424,-7.6921
2003-04-28,Romania,1,0,1,45.9432,24.9668
2003-04-28,Singapore,199,23,137,1.2833,103.8333
2003-04-28,South Africa,1,0,0,-30.5595,22.9375
2003-04-28,Spain,1,0,1,40.0,-4.0
2003-04-28,Sweden,3,0,2,63.0,16.0
2003-04-28,Switzerland,1,0,1,46.8182,8.2275
2003-04-28,Thailand,7,2,5,15.0,101.0
2003-04-28,United Kingdom,6,0,6,21.69400000000001,-71.7979
2003-04-28,US,41,0,0,37.0902,-95.7129
2003-04-28,Vietnam,63,5,53,16.0,108.0
2003-04-29,Brazil,2,0,2,-14.235,-51.9253
2003-04-29,Bulgaria,1,0,0,42.7339,25.4858
2003-04-29,Canada,146,20,86,64.2823,-135.0
2003-04-29,China,3303,148,1322,29.1832,120.0934
2003-04-29,Hong Kong,1572,150,759,,
2003-04-29,Taiwan*,66,0,25,23.7,121.0
2003-04-29,France,5,0,1,46.2276,2.2137
2003-04-29,Germany,7,0,6,51.0,9.0
2003-04-29,India,1,0,1,21.0,78.0
2003-04-29,Indonesia,1,0,1,-0.7893,113.9213
2003-04-29,Italy,9,0,4,43.0,12.0
2003-04-29,Japan,2,0,0,36.0,138.0
2003-04-29,Kuwait,1,0,1,29.5,47.75
2003-04-29,Malaysia,6,2,3,2.5,112.5
2003-04-29,Mongolia,5,0,3,46.8625,103.8467
2003-04-29,Philippines,4,2,1,13.0,122.0
2003-04-29,Ireland,1,0,1,53.1424,-7.6921
2003-04-29,"Korea, South",1,0,0,36.0,128.0
2003-04-29,Romania,1,0,1,45.9432,24.9668
2003-04-29,Singapore,201,24,139,1.2833,103.8333
2003-04-29,South Africa,1,0,0,-30.5595,22.9375
2003-04-29,Spain,1,0,1,40.0,-4.0
2003-04-29,Sweden,3,0,2,63.0,16.0
2003-04-29,Switzerland,1,0,1,46.8182,8.2275
2003-04-29,Thailand,7,2,5,15.0,101.0
2003-04-29,United Kingdom,6,0,6,21.69400000000001,-71.7979
2003-04-29,US,41,0,0,37.0902,-95.7129
2003-04-29,Vietnam,63,5,53,16.0,108.0
2003-04-30,Brazil,2,0,2,-14.235,-51.9253
2003-04-30,Bulgaria,1,0,0,42.7339,25.4858
2003-04-30,Canada,148,20,87,64.2823,-135.0
2003-04-30,China,3460,159,1332,29.1832,120.0934
2003-04-30,Hong Kong,1589,157,791,,
2003-04-30,China,1,0,0,29.1832,120.0934
2003-04-30,Taiwan*,78,1,25,23.7,121.0
2003-04-30,France,5,0,1,46.2276,2.2137
2003-04-30,Germany,7,0,7,51.0,9.0
2003-04-30,Indonesia,2,0,1,-0.7893,113.9213
2003-04-30,Italy,9,0,4,43.0,12.0
2003-04-30,Japan,2,0,0,36.0,138.0
2003-04-30,Kuwait,1,0,1,29.5,47.75
2003-04-30,Malaysia,6,2,3,2.5,112.5
2003-04-30,Mongolia,6,0,3,46.8625,103.8467
2003-04-30,Philippines,4,2,1,13.0,122.0
2003-04-30,Ireland,1,0,1,53.1424,-7.6921
2003-04-30,"Korea, South",1,0,0,36.0,128.0
2003-04-30,Romania,1,0,1,45.9432,24.9668
2003-04-30,Singapore,201,24,139,1.2833,103.8333
2003-04-30,South Africa,1,0,0,-30.5595,22.9375
2003-04-30,Spain,1,0,1,40.0,-4.0
2003-04-30,Sweden,3,0,2,63.0,16.0
2003-04-30,Switzerland,1,0,1,46.8182,8.2275
2003-04-30,Thailand,7,2,5,15.0,101.0
2003-04-30,United Kingdom,6,0,6,21.69400000000001,-71.7979
2003-04-30,US,52,0,0,37.0902,-95.7129
2003-04-30,Vietnam,63,5,53,16.0,108.0
2003-05-01,Brazil,2,0,2,-14.235,-51.9253
2003-05-01,Bulgaria,1,0,0,42.7339,25.4858
2003-05-01,Canada,147,20,87,64.2823,-135.0
2003-05-01,China,3638,170,1351,29.1832,120.0934
2003-05-01,Hong Kong,1600,162,834,,
2003-05-01,China,1,0,0,29.1832,120.0934
2003-05-01,Taiwan*,89,3,25,23.7,121.0
2003-05-01,France,5,0,1,46.2276,2.2137
2003-05-01,Germany,7,0,7,51.0,9.0
2003-05-01,Indonesia,2,0,1,-0.7893,113.9213
2003-05-01,Italy,9,0,4,43.0,12.0
2003-05-01,Japan,2,0,0,36.0,138.0
2003-05-01,Kuwait,1,0,1,29.5,47.75
2003-05-01,Malaysia,6,2,3,2.5,112.5
2003-05-01,Mongolia,6,0,3,46.8625,103.8467
2003-05-01,Philippines,4,2,1,13.0,122.0
2003-05-01,Poland,1,0,0,51.9194,19.1451
2003-05-01,Ireland,1,0,1,53.1424,-7.6921
2003-05-01,"Korea, South",1,0,0,36.0,128.0
2003-05-01,Romania,1,0,1,45.9432,24.9668
2003-05-01,Singapore,201,25,143,1.2833,103.8333
2003-05-01,South Africa,1,0,0,-30.5595,22.9375
2003-05-01,Spain,1,0,1,40.0,-4.0
2003-05-01,Sweden,3,0,2,63.0,16.0
2003-05-01,Switzerland,1,0,1,46.8182,8.2275
2003-05-01,Thailand,7,2,5,15.0,101.0
2003-05-01,United Kingdom,6,0,6,21.69400000000001,-71.7979
2003-05-01,US,54,0,23,37.0902,-95.7129
2003-05-01,Vietnam,63,5,56,16.0,108.0
2003-05-02,Brazil,2,0,2,-14.235,-51.9253
2003-05-02,Bulgaria,1,0,0,42.7339,25.4858
2003-05-02,Canada,149,22,93,64.2823,-135.0
2003-05-02,China,3799,181,1372,29.1832,120.0934
2003-05-02,Hong Kong,1611,170,878,,
2003-05-02,China,1,0,0,29.1832,120.0934
2003-05-02,Taiwan*,100,8,25,23.7,121.0
2003-05-02,France,5,0,4,46.2276,2.2137
2003-05-02,Germany,7,0,7,51.0,9.0
2003-05-02,Indonesia,2,0,1,-0.7893,113.9213
2003-05-02,Italy,9,0,4,43.0,12.0
2003-05-02,Kuwait,1,0,1,29.5,47.75
2003-05-02,Malaysia,6,2,3,2.5,112.5
2003-05-02,Mongolia,8,0,4,46.8625,103.8467
2003-05-02,New Zealand,1,0,1,-40.9006,174.886
2003-05-02,Philippines,3,2,1,13.0,122.0
2003-05-02,Poland,1,0,0,51.9194,19.1451
2003-05-02,Ireland,1,0,1,53.1424,-7.6921
2003-05-02,"Korea, South",1,0,0,36.0,128.0
2003-05-02,Romania,1,0,1,45.9432,24.9668
2003-05-02,Singapore,203,25,146,1.2833,103.8333
2003-05-02,South Africa,1,0,0,-30.5595,22.9375
2003-05-02,Spain,1,0,1,40.0,-4.0
2003-05-02,Sweden,3,0,2,63.0,16.0
2003-05-02,Switzerland,1,0,1,46.8182,8.2275
2003-05-02,Thailand,7,2,5,15.0,101.0
2003-05-02,United Kingdom,6,0,6,21.69400000000001,-71.7979
2003-05-02,US,56,0,24,37.0902,-95.7129
2003-05-02,Vietnam,63,5,56,16.0,108.0
2003-05-03,Brazil,2,0,2,-14.235,-51.9253
2003-05-03,Bulgaria,1,0,0,42.7339,25.4858
2003-05-03,Canada,149,22,94,64.2823,-135.0
2003-05-03,China,3971,190,1406,29.1832,120.0934
2003-05-03,Hong Kong,1621,179,898,,
2003-05-03,China,1,0,0,29.1832,120.0934
2003-05-03,Taiwan*,100,8,25,23.7,121.0
2003-05-03,France,5,0,4,46.2276,2.2137
2003-05-03,Germany,7,0,7,51.0,9.0
2003-05-03,Indonesia,2,0,1,-0.7893,113.9213
2003-05-03,Italy,9,0,4,43.0,12.0
2003-05-03,Kuwait,1,0,1,29.5,47.75
2003-05-03,Malaysia,6,2,3,2.5,112.5
2003-05-03,Mongolia,8,0,4,46.8625,103.8467
2003-05-03,New Zealand,1,0,1,-40.9006,174.886
2003-05-03,Philippines,3,2,1,13.0,122.0
2003-05-03,Poland,1,0,0,51.9194,19.1451
2003-05-03,Ireland,1,0,1,53.1424,-7.6921
2003-05-03,"Korea, South",1,0,0,36.0,128.0
2003-05-03,Romania,1,0,1,45.9432,24.9668
2003-05-03,Singapore,203,25,147,1.2833,103.8333
2003-05-03,South Africa,1,0,1,-30.5595,22.9375
2003-05-03,Spain,1,0,1,40.0,-4.0
2003-05-03,Sweden,3,0,2,63.0,16.0
2003-05-03,Switzerland,1,0,1,46.8182,8.2275
2003-05-03,Thailand,7,2,5,15.0,101.0
2003-05-03,United Kingdom,6,0,6,21.69400000000001,-71.7979
2003-05-03,US,54,0,24,37.0902,-95.7129
2003-05-03,Vietnam,63,5,58,16.0,108.0
2003-05-05,Brazil,2,0,2,-14.235,-51.9253
2003-05-05,Bulgaria,1,0,0,42.7339,25.4858
2003-05-05,Canada,148,22,93,64.2823,-135.0
2003-05-05,China,4280,206,1433,29.1832,120.0934
2003-05-05,Hong Kong,1637,187,930,,
2003-05-05,China,1,0,0,29.1832,120.0934
2003-05-05,Taiwan*,116,8,25,23.7,121.0
2003-05-05,France,5,0,4,46.2276,2.2137
2003-05-05,Germany,7,0,7,51.0,9.0
2003-05-05,Indonesia,2,0,1,-0.7893,113.9213
2003-05-05,Italy,9,0,4,43.0,12.0
2003-05-05,Kuwait,1,0,1,29.5,47.75
2003-05-05,Malaysia,7,2,4,2.5,112.5
2003-05-05,Mongolia,8,0,4,46.8625,103.8467
2003-05-05,New Zealand,1,0,1,-40.9006,174.886
2003-05-05,Philippines,3,2,1,13.0,122.0
2003-05-05,Poland,1,0,0,51.9194,19.1451
2003-05-05,Ireland,1,0,1,53.1424,-7.6921
2003-05-05,"Korea, South",1,0,0,36.0,128.0
2003-05-05,Romania,1,0,1,45.9432,24.9668
2003-05-05,Singapore,204,26,149,1.2833,103.8333
2003-05-05,South Africa,1,1,0,-30.5595,22.9375
2003-05-05,Spain,1,0,1,40.0,-4.0
2003-05-05,Sweden,3,0,2,63.0,16.0
2003-05-05,Switzerland,1,0,1,46.8182,8.2275
2003-05-05,Thailand,7,2,5,15.0,101.0
2003-05-05,United Kingdom,6,0,6,21.69400000000001,-71.7979
2003-05-05,US,61,0,26,37.0902,-95.7129
2003-05-05,Vietnam,63,5,58,16.0,108.0
2003-05-06,Brazil,2,0,2,-14.235,-51.9253
2003-05-06,Bulgaria,1,0,0,42.7339,25.4858
2003-05-06,Canada,148,22,93,64.2823,-135.0
2003-05-06,China,4409,214,1460,29.1832,120.0934
2003-05-06,Hong Kong,1646,193,958,,
2003-05-06,China,1,0,0,29.1832,120.0934
2003-05-06,Taiwan*,116,10,25,23.7,121.0
2003-05-06,Colombia,1,0,1,4.5709,-74.2973
2003-05-06,France,5,0,4,46.2276,2.2137
2003-05-06,Germany,7,0,7,51.0,9.0
2003-05-06,India,1,0,0,21.0,78.0
2003-05-06,Indonesia,2,0,1,-0.7893,113.9213
2003-05-06,Italy,9,0,4,43.0,12.0
2003-05-06,Kuwait,1,0,1,29.5,47.75
2003-05-06,Malaysia,7,2,4,2.5,112.5
2003-05-06,Mongolia,8,0,4,46.8625,103.8467
2003-05-06,New Zealand,1,0,1,-40.9006,174.886
2003-05-06,Philippines,3,2,1,13.0,122.0
2003-05-06,Poland,1,0,0,51.9194,19.1451
2003-05-06,Ireland,1,0,1,53.1424,-7.6921
2003-05-06,"Korea, South",1,0,0,36.0,128.0
2003-05-06,Romania,1,0,1,45.9432,24.9668
2003-05-06,Singapore,204,27,149,1.2833,103.8333
2003-05-06,South Africa,1,1,0,-30.5595,22.9375
2003-05-06,Spain,1,0,1,40.0,-4.0
2003-05-06,Sweden,3,0,2,63.0,16.0
2003-05-06,Switzerland,1,0,1,46.8182,8.2275
2003-05-06,Thailand,7,2,5,15.0,101.0
2003-05-06,United Kingdom,6,0,6,21.69400000000001,-71.7979
2003-05-06,US,65,0,32,37.0902,-95.7129
2003-05-06,Vietnam,63,5,58,16.0,108.0
2003-05-07,Brazil,2,0,2,-14.235,-51.9253
2003-05-07,Bulgaria,1,0,0,42.7339,25.4858
2003-05-07,Canada,146,22,93,64.2823,-135.0
2003-05-07,China,4560,219,1487,29.1832,120.0934
2003-05-07,Hong Kong,1654,204,984,,
2003-05-07,China,1,0,0,29.1832,120.0934
2003-05-07,Taiwan*,125,11,26,23.7,121.0
2003-05-07,Colombia,1,0,1,4.5709,-74.2973
2003-05-07,France,6,0,4,46.2276,2.2137
2003-05-07,Germany,8,0,7,51.0,9.0
2003-05-07,India,1,0,0,21.0,78.0
2003-05-07,Indonesia,2,0,1,-0.7893,113.9213
2003-05-07,Italy,9,0,5,43.0,12.0
2003-05-07,Kuwait,1,0,1,29.5,47.75
2003-05-07,Malaysia,7,2,4,2.5,112.5
2003-05-07,Mongolia,9,0,6,46.8625,103.8467
2003-05-07,New Zealand,1,0,1,-40.9006,174.886
2003-05-07,Philippines,10,2,2,13.0,122.0
2003-05-07,Poland,1,0,0,51.9194,19.1451
2003-05-07,Ireland,1,0,1,53.1424,-7.6921
2003-05-07,"Korea, South",1,0,0,36.0,128.0
2003-05-07,Romania,1,0,1,45.9432,24.9668
2003-05-07,Singapore,204,27,150,1.2833,103.8333
2003-05-07,South Africa,1,1,0,-30.5595,22.9375
2003-05-07,Spain,1,0,1,40.0,-4.0
2003-05-07,Sweden,3,0,2,63.0,16.0
2003-05-07,Switzerland,1,0,1,46.8182,8.2275
2003-05-07,Thailand,7,2,5,15.0,101.0
2003-05-07,United Kingdom,6,0,6,21.69400000000001,-71.7979
2003-05-07,US,65,0,32,37.0902,-95.7129
2003-05-07,Vietnam,63,5,58,16.0,108.0
2003-05-08,Brazil,2,0,2,-14.235,-51.9253
2003-05-08,Bulgaria,1,0,0,42.7339,25.4858
2003-05-08,Canada,146,22,95,64.2823,-135.0
2003-05-08,China,4698,224,1529,29.1832,120.0934
2003-05-08,Hong Kong,1661,208,1008,,
2003-05-08,China,1,0,0,29.1832,120.0934
2003-05-08,Taiwan*,131,13,26,23.7,121.0
2003-05-08,Colombia,1,0,1,4.5709,-74.2973
2003-05-08,Finland,1,0,0,64.0,26.0
2003-05-08,France,6,0,4,46.2276,2.2137
2003-05-08,Germany,8,0,7,51.0,9.0
2003-05-08,India,1,0,0,21.0,78.0
2003-05-08,Indonesia,2,0,1,-0.7893,113.9213
2003-05-08,Italy,9,0,6,43.0,12.0
2003-05-08,Kuwait,1,0,1,29.5,47.75
2003-05-08,Malaysia,7,2,4,2.5,112.5
2003-05-08,Mongolia,9,0,6,46.8625,103.8467
2003-05-08,New Zealand,1,0,1,-40.9006,174.886
2003-05-08,Philippines,10,2,2,13.0,122.0
2003-05-08,Poland,1,0,0,51.9194,19.1451
2003-05-08,Ireland,1,0,1,53.1424,-7.6921
2003-05-08,"Korea, South",1,0,1,36.0,128.0
2003-05-08,Romania,1,0,1,45.9432,24.9668
2003-05-08,Singapore,204,27,153,1.2833,103.8333
2003-05-08,South Africa,1,1,0,-30.5595,22.9375
2003-05-08,Spain,1,0,1,40.0,-4.0
2003-05-08,Sweden,3,0,2,63.0,16.0
2003-05-08,Switzerland,1,0,1,46.8182,8.2275
2003-05-08,Thailand,7,2,5,15.0,101.0
2003-05-08,United Kingdom,6,0,6,21.69400000000001,-71.7979
2003-05-08,US,63,0,33,37.0902,-95.7129
2003-05-08,Vietnam,63,5,58,16.0,108.0
2003-05-09,Brazil,2,0,2,-14.235,-51.9253
2003-05-09,Bulgaria,1,0,0,42.7339,25.4858
2003-05-09,Canada,145,22,94,64.2823,-135.0
2003-05-09,China,4805,230,1582,29.1832,120.0934
2003-05-09,Hong Kong,1667,210,1015,,
2003-05-09,China,1,0,0,29.1832,120.0934
2003-05-09,Taiwan*,149,13,26,23.7,121.0
2003-05-09,Colombia,1,0,1,4.5709,-74.2973
2003-05-09,Finland,1,0,0,64.0,26.0
2003-05-09,France,6,0,4,46.2276,2.2137
2003-05-09,Germany,9,0,9,51.0,9.0
2003-05-09,India,1,0,0,21.0,78.0
2003-05-09,Indonesia,2,0,1,-0.7893,113.9213
2003-05-09,Italy,9,0,9,43.0,12.0
2003-05-09,Kuwait,1,0,1,29.5,47.75
2003-05-09,Malaysia,6,2,4,2.5,112.5
2003-05-09,Mongolia,9,0,6,46.8625,103.8467
2003-05-09,New Zealand,1,0,1,-40.9006,174.886
2003-05-09,Philippines,10,2,2,13.0,122.0
2003-05-09,Poland,1,0,0,51.9194,19.1451
2003-05-09,Ireland,1,0,1,53.1424,-7.6921
2003-05-09,"Korea, South",1,0,1,36.0,128.0
2003-05-09,Romania,1,0,1,45.9432,24.9668
2003-05-09,Singapore,204,27,153,1.2833,103.8333
2003-05-09,South Africa,1,1,0,-30.5595,22.9375
2003-05-09,Spain,1,0,1,40.0,-4.0
2003-05-09,Sweden,3,0,2,63.0,16.0
2003-05-09,Switzerland,1,0,1,46.8182,8.2275
2003-05-09,Thailand,7,2,5,15.0,101.0
2003-05-09,United Kingdom,6,0,6,21.69400000000001,-71.7979
2003-05-09,US,63,0,33,37.0902,-95.7129
2003-05-09,Vietnam,63,5,58,16.0,108.0
2003-05-10,Brazil,2,0,2,-14.235,-51.9253
2003-05-10,Bulgaria,1,0,0,42.7339,25.4858
2003-05-10,Canada,145,22,97,64.2823,-135.0
2003-05-10,China,4884,235,1620,29.1832,120.0934
2003-05-10,Hong Kong,1674,212,1035,,
2003-05-10,China,1,0,0,29.1832,120.0934
